source	target	weight	avg_streams
brazilian funk	electro	1	1065160.0
brazilian funk	tropical house	1	1065160.0
brazilian funk	pop rap	1	1065160.0
latin	pagode baiano	1	1065160.0
brazilian funk	latin	1	1065160.0
latin	tropical house	1	1065160.0
electro house	indie	1	712312.0
indie	tropical house	1	712312.0
dance pop	escape room	1	6768027.0
indie pop	k-pop	1	5841900.0
house	ninja	1	3375668.0
house	video game music	1	3468578.0
ninja	video game music	1	3468578.0
electropop	video game music	1	3468578.0
r&b	video game music	1	3468578.0
electro house	video game music	1	3468578.0
dance pop	video game music	1	3468578.0
pop rap	video game music	1	3468578.0
ninja	r&b	1	3468578.0
electro house	moombahton	1	3468578.0
moombahton	moombahton	1	3468578.0
moombahton	pop rap	1	3468578.0
electro house	ninja	1	3468578.0
moombahton	ninja	1	3468578.0
ninja	pop rap	1	3468578.0
deep pop r&b	electro	1	2449803.0
deep pop r&b	electro house	1	2449803.0
deep pop r&b	tropical house	1	2449803.0
punk	rock	1	6967920.0
k-pop	other	1	258207.0
k-pop	tropical house	1	258207.0
blues	pop	1	1182567.0
afrobeat	pop	1	1182567.0
pop	world	1	1182567.0
pop	wassoulou	1	1182567.0
blues	r&b	1	1182567.0
afrobeat	r&b	1	1182567.0
r&b	world	1	1182567.0
r&b	wassoulou	1	1182567.0
blues	dance pop	1	1182567.0
afrobeat	dance pop	1	1182567.0
dance pop	world	1	1182567.0
dance pop	wassoulou	1	1182567.0
indie pop	soul	1	1705779.0
indietronica	soul	1	1705779.0
pop house	pop house	1	8874585.0
pop house	tropical house	1	8874585.0
house	pop house	1	8874585.0
pop	pop house	1	8874585.0
dance pop	pop house	1	8874585.0
adult standards	swing	1	1873139.0
lounge	swing	1	1873139.0
easy listening	lounge	1	1873139.0
pop	swing	1	1873139.0
easy listening	pop	1	1873139.0
dance	dubstep	1	1040671.0
dance	trance	1	1040671.0
pop rap	trance	1	1040671.0
latin	r&b	1	1103155.0
r&b	reggaeton	1	1103155.0
folk rock	rock	1	2206561.0
psychedelic rock	rock	1	2206561.0
mellow gold	rock	1	2206561.0
folk rock	pop	1	2206561.0
experimental	folk rock	1	2206561.0
pop	psychedelic rock	1	2206561.0
experimental	psychedelic rock	1	2206561.0
mellow gold	pop	1	2206561.0
experimental	mellow gold	1	2206561.0
classic rock	pop	1	2206561.0
classic rock	experimental	1	2206561.0
dance pop	indie r&b	1	2822338.0
azonto	r&b	1	408528.0
dance pop	dancehall	1	408528.0
azonto	dance pop	1	408528.0
afropop	trap	1	408528.0
dancehall	trap	1	408528.0
azonto	trap	1	408528.0
country	country	1	552621.0
country rap	trap	1	552621.0
country rap	hip hop	1	552621.0
indie	r&b	1	7483698.0
pop rock	r&b	1	7483698.0
dance	rap	1	1251908.0
jazz	pop rap	1	886986.0
jazz	trap	1	886986.0
hip hop	jazz	1	886986.0
country	urban contemporary	1	368739.0
country	pop rock	1	368739.0
country	europop	1	368739.0
easy listening	other	1	297502.0
funk	rap	1	632116.0
azonto	hip hop	1	632116.0
afropop	funk	1	632116.0
dancehall	funk	1	632116.0
azonto	funk	1	632116.0
indie r&b	r&b	1	1771833.0
chillwave	r&b	1	1771833.0
chillwave	pop	1	1771833.0
escape room	r&b	1	1771833.0
adult standards	country	1	887713.0
adult standards	dance pop	1	887713.0
country	lounge	1	887713.0
lounge	pop	1	887713.0
dance pop	lounge	1	887713.0
gospel	indigenous	1	2009301.0
gospel	indie	1	2009301.0
gospel	rock	1	2009301.0
gospel	pop	1	2009301.0
electro house	latin	1	1005690.0
electro house	tropical	1	1005690.0
electro house	reggaeton	1	1005690.0
