source	target	weight	avg_streams
synthpop	tropical house	1	380406.0
house	synthpop	1	380406.0
dance pop	synthpop	1	380406.0
dance	synthpop	1	380406.0
electro house	indie rock	1	1438872.0
dubstep	indie rock	1	1438872.0
indie jazz	indie soul	1	415802.0
indie jazz	indie r&b	1	415802.0
indie jazz	rap	1	415802.0
hip hop	indie jazz	1	415802.0
indie soul	soul	1	415802.0
indie r&b	soul	1	415802.0
indie r&b	indie r&b	1	415802.0
other	soul	1	6515178.0
country	dubstep	1	4670202.0
gospel	rap	1	799569.0
k-hop	k-pop	1	538252.0
k-pop	k-pop	1	538252.0
k-hop	pop rap	1	538252.0
country rap	k-hop	1	538252.0
hip hop	k-hop	1	538252.0
indie pop	rap rock	1	3441025.0
pop	rap rock	1	3441025.0
dance pop	rap rock	1	3441025.0
electropop	rap rock	1	3441025.0
indie pop	indie rock	1	3441025.0
indie pop	rock	1	3441025.0
dance pop	indie rock	1	3441025.0
electropop	indie rock	1	3441025.0
drill	indie	1	2561829.0
dancehall	indie	1	2561829.0
europop	house	1	1614028.0
latin	tropical	1	5298889.0
reggaeton	tropical	1	5298889.0
grime	reggae	1	2608807.0
pop rap	reggae	1	2608807.0
rap	reggae	1	2608807.0
reggae	trap	1	2608807.0
trap	tropical	1	3766775.0
hip hop	tropical	1	3766775.0
pop rock	rap	1	9833503.0
pop rap	pop rock	1	9833503.0
electropop	indietronica	1	3329500.0
house	indie pop	1	3329500.0
house	indietronica	1	3329500.0
grime	tropical house	1	412194.0
country	electropop	1	1161603.0
electropop	techno	1	1161603.0
country	electro	1	1161603.0
country	tropical house	1	1161603.0
country	techno	1	1161603.0
electropop	ninja	1	13649142.0
moombahton	trap	1	13649142.0
ninja	trap	1	13649142.0
disco house	disco house	1	6594543.0
electro	pagode baiano	1	1057812.0
pagode baiano	tropical house	1	1057812.0
pagode baiano	pop rap	1	1057812.0
brazilian funk	electro	1	1057812.0
brazilian funk	tropical house	1	1057812.0
brazilian funk	pop rap	1	1057812.0
latin	pagode baiano	1	1057812.0
brazilian funk	latin	1	1057812.0
grime	indie r&b	1	1665152.0
electro house	indie	1	2323905.0
indie pop	k-pop	1	7551090.0
electro	folk	1	3287759.0
folk	tropical house	1	3287759.0
dance pop	folk	1	3287759.0
electropop	folk	1	3287759.0
house	ninja	1	10339629.0
disco house	electro house	1	1148283.0
hip hop	metal	1	391800.0
house	video game music	1	2251445.0
ninja	video game music	1	2251445.0
electropop	video game music	1	2251445.0
r&b	video game music	1	2251445.0
electro house	video game music	1	2251445.0
dance pop	video game music	1	2251445.0
pop rap	video game music	1	2251445.0
ninja	r&b	1	2251445.0
electro house	moombahton	1	2251445.0
moombahton	moombahton	1	2251445.0
moombahton	pop rap	1	2251445.0
electro house	ninja	1	2251445.0
moombahton	ninja	1	2251445.0
ninja	pop rap	1	2251445.0
punk	rock	1	6651896.0
k-pop	other	1	459141.0
