source	target	weight	avg_streams
trap soul	trap soul	3	199120.0
nc hip hop	trap soul	3	199120.0
meme rap	trap soul	3	199120.0
meme rap	vapor trap	3	199120.0
canadian pop	electro house	3	4827475.0
dance pop	modern alternative rock	3	6403259.5
latin	latin	3	2732416.0
latin hip hop	post-teen pop	3	1932150.0
latin	tropical	3	1932150.0
east coast hip hop	rap	3	4440910.0
instrumental grime	rap	3	5457278.5
instrumental grime	trap	3	5457278.5
edm	swedish pop	3	1052607.0
dance pop	swedish pop	3	245167.0
dance pop	progressive electro house	3	2766618.666666666
dance pop	k-pop	3	2644051.0
australian pop	electropop	3	3897745.0
australian indie	edm	3	5926097.333333332
post-teen pop	reggaeton flow	3	2035012.0
latin hip hop	pop rap	3	3391213.0
pop rap	tropical	3	3391213.0
atl hip hop	chicago rap	3	651506.0
dance pop	hip pop	3	1727616.5
dance pop	queens hip hop	3	1727616.5
hip pop	post-teen pop	3	1727616.5
post-teen pop	queens hip hop	3	1727616.5
aussietronica	australian pop	3	3278684.5
latin hip hop	rap	3	3130989.0
perreo	rap	3	3130989.0
rap	tropical	3	3130989.0
edm	urban contemporary	3	6137608.333333332
tropical house	urban contemporary	3	6137608.333333332
bmore	post-teen pop	3	8493247.666666666
edm	metropopolis	3	7564952.666666668
moombahton	post-teen pop	3	8493247.666666666
moombahton	tropical house	3	10190470.0
ninja	post-teen pop	3	8493247.666666666
electro house	electropop	3	3660859.333333334
indie poptimism	post-teen pop	3	13302278.666666664
edm	pop rock	3	2429884.333333333
pop rock	tropical house	3	2429884.333333333
pop	trap queen	3	5393305.5
k-pop	post-teen pop	3	2870613.333333333
k-pop boy group	pop	3	2870613.333333333
k-pop boy group	post-teen pop	3	2870613.333333333
edm	moombahton	3	3422123.0
pop	video game music	3	3468578.0
dance pop	trap soul	3	3228791.333333333
trap soul	tropical house	3	2457856.333333333
canadian hip hop	electro house	3	2833895.0
electro house	toronto rap	3	2833895.0
electro house	trap soul	3	2833895.0
complextro	dance pop	3	1903271.666666667
dance pop	german techno	3	1903271.666666667
afropop	pop	3	795547.5
afropop	hip hop	3	907341.5
electropop	hip hop	3	3726386.5
social media pop	trap	3	1501225.5
melodic rap	urban contemporary	3	864464.3333333335
post-teen pop	talent show	3	1974994.0
talent show	tropical house	3	1588928.333333333
brostep	tropical house	3	624192.5
electro house	pop rap	3	1935260.333333333
brostep	uk pop	3	702425.0
post-teen pop	progressive house	3	8075296.0
alternative r&b	southern hip hop	3	1143550.0
dirty south rap	melodic rap	3	1972179.666666667
australian pop	tropical house	3	4181889.333333334
miami hip hop	southern hip hop	3	5333570.666666667
new orleans rap	pop rap	3	797778.0
new orleans rap	rap	3	797778.0
house	rap	3	2234947.5
country road	post-teen pop	3	6524760.333333332
atl hip hop	gangster rap	3	675374.0
melodic rap	tropical house	3	3340035.666666666
florida rap	rap	3	7601467.0
emo rap	miami hip hop	3	4020869.0
post-teen pop	trap latino	3	1573237.333333333
country pop	dance pop	3	9602771.0
dance pop	modern country rock	3	9602771.0
country pop	pop	3	9602771.0
modern country rock	pop	3	9602771.0
atl hip hop	philly rap	2	1322726.0
atl trap	philly rap	2	1322726.0
dfw rap	philly rap	2	1322726.0
disco house	house	2	650454.0
filter house	house	2	650454.0
house	vocal house	2	650454.0
disco house	post-teen pop	2	650454.0
filter house	post-teen pop	2	650454.0
post-teen pop	vocal house	2	650454.0
alternative r&b	uk pop	2	15352493.5
australian pop	nz reggae	2	4129064.5
nz pop	nz pop	2	4129064.5
nz pop	nz reggae	2	4129064.5
nz reggae	pop	2	4129064.5
conscious hip hop	gangster rap	2	7116345.0
gangster rap	nc hip hop	2	7116345.0
alternative r&b	house	2	16803547.5
alternative r&b	uk dance	2	16803547.5
florida rap	melodic rap	2	2608472.5
outlaw country	post-teen pop	2	504046.0
contemporary country	uk pop	2	504046.0
outlaw country	uk pop	2	504046.0
australian dance	trap soul	2	497658.5
australian dance	underground hip hop	2	497658.5
australian electropop	trap soul	2	497658.5
australian electropop	underground hip hop	2	497658.5
australian indie	trap soul	2	497658.5
australian indie	underground hip hop	2	497658.5
downtempo	trap soul	2	497658.5
downtempo	underground hip hop	2	497658.5
edm	underground hip hop	2	497658.5
atl hip hop	queens hip hop	2	232790.0
atl hip hop	sudanese pop	2	232790.0
conscious hip hop	queens hip hop	2	232790.0
