source	target	weight	avg_streams
canadian pop	edm	5	3977451.8
pop rap	viral pop	5	3467605.8
indie r&b	southern hip hop	5	1954489.75
indie r&b	pop rap	5	2472297.666666666
electropop	hip hop	5	7418594.6
indie pop	pop	5	1215579.25
moombahton	tropical house	5	1706437.75
dance pop	deep big room	5	8603901.25
deep big room	edm	5	8603901.25
deep big room	pop	5	4675404.666666667
edm	progressive electro house	5	4675404.666666667
big room	electro house	5	8707107.666666666
candy pop	dance pop	5	6027598.333333332
dance pop	metropopolis	5	6027598.333333332
edm	metropopolis	5	5043794.25
electro house	southern hip hop	5	3654915.4
latin	pop rap	5	9237064.0
latin	rap	5	10930499.25
pop rap	reggaeton	5	9237064.0
rap	reggaeton	5	10930499.25
house	tropical house	5	4612602.75
hardcore hip hop	rap	5	1753221.0
dance pop	east coast hip hop	5	253636.6
k-pop girl group	pop	5	2595651.5
new orleans rap	pop rap	5	1806986.333333333
swedish pop	tropical house	5	2399016.0
dance pop	trap soul	5	6216904.25
barbadian pop	pop rap	5	1732731.0
barbadian pop	rap	5	1292388.75
uk funky	uk pop	5	6083082.8
tropical house	uk funky	5	7194113.5
east coast hip hop	r&b	5	175399.0
pop rap	trap soul	5	5010376.5
house	rap	5	7338266.0
big room	k-pop	4	640701.0
edm	k-pop	4	640701.0
electro house	k-pop	4	640701.0
k-pop	tropical house	4	640701.0
big room	k-pop boy group	4	640701.0
edm	k-pop boy group	4	640701.0
electro house	k-pop boy group	4	640701.0
k-pop boy group	tropical house	4	640701.0
dance pop	pop rock	4	4439684.25
electropop	pop rock	4	4439684.25
pop rock	post-teen pop	4	4439684.25
australian dance	edm	4	4689537.0
australian dance	tropical house	4	4689537.0
australian dance	post-teen pop	4	3940158.0
dfw rap	trap soul	4	14549556.25
melodic rap	r&b	4	13964887.5
alternative r&b	canadian pop	4	5324134.5
canadian hip hop	r&b	4	2834476.25
canadian pop	r&b	4	2834476.25
r&b	toronto rap	4	2834476.25
chicago rap	emo rap	4	4786303.0
edm	talent show	4	4444616.5
edm	uk dance	4	5198719.0
atl trap	rap	4	1750005.25
neo soul	rap	4	2199592.5
latin	latin	4	7076301.75
post-teen pop	puerto rican pop	4	4056518.0
canadian pop	tropical	4	2797752.5
canadian pop	electropop	4	1845692.0
broadway	show tunes	4	4318965.0
gangster rap	melodic rap	4	1448666.0
contemporary country	edm	4	11980549.5
contemporary country	electro house	4	11980549.5
canadian contemporary r&b	electro house	4	5220125.75
electropop	progressive house	4	2830292.25
electropop	uk dance	4	4639055.75
edm	social media pop	4	8407195.666666666
atl hip hop	hip pop	4	1692897.0
atl hip hop	queens hip hop	4	1692897.0
