source	target	weight	avg_streams
pop	swedish pop	7	1728340.2857142857
contemporary country	electropop	6	5363535.5
atl hip hop	dfw rap	6	8920432.666666666
canadian pop	melodic rap	6	4287596.333333333
trap	trap latino	6	948172.6
australian pop	electropop	6	2500987.166666666
australian pop	tropical house	6	2831317.833333333
australian pop	post-teen pop	6	2295030.5
new jersey rap	rap	6	1162306.666666667
brostep	pop	6	11033726.666666666
dance pop	progressive electro house	6	8482640.666666666
post-teen pop	progressive electro house	6	7622938.166666668
philly rap	toronto rap	6	2461755.833333333
deep pop r&b	pop	6	1240360.833333333
pop	pop rock	6	9226785.333333334
pop rap	pop rock	6	6544563.0
pop rock	rap	6	6544563.0
edm	indie poptimism	6	2679329.5
dance pop	talent show	6	2029424.166666667
post-teen pop	talent show	6	2029424.166666667
edm	progressive house	6	3368749.666666666
nyc rap	trap	6	1330917.5
latin pop	pop	6	2822996.0
latin pop	post-teen pop	6	2822996.0
post-teen pop	puerto rican pop	6	4895048.8
afro dancehall	pop rap	6	1743865.6
afropop	pop rap	6	1743865.6
atl hip hop	hip pop	6	2903499.666666666
atl hip hop	queens hip hop	6	2903499.666666666
downtempo	rap	6	1583086.75
electro house	toronto rap	6	6252854.4
canadian contemporary r&b	hip hop	6	4712143.833333333
chicago rap	miami hip hop	6	5510546.333333333
deep pop r&b	pop rap	6	439299.0
metropopolis	rap	6	811861.4
deep pop r&b	trap	6	439299.0
metropopolis	trap	6	1329255.25
atl hip hop	florida rap	6	4015838.333333334
atl hip hop	detroit hip hop	6	1700287.166666667
gangster rap	queens hip hop	6	2547059.5
indie r&b	southern hip hop	6	3017562.2
country pop	dance pop	6	9702576.0
country pop	pop	6	9702576.0
etherpop	pop	6	8313257.75
canadian hip hop	canadian hip hop	6	1079901.5
dance pop	tropical	6	1155488.0
new orleans rap	trap	6	3152359.0
latin hip hop	latin hip hop	6	4245002.0
art pop	pop rap	6	3172608.0
indietronica	pop rap	6	3321485.5
art pop	southern hip hop	6	3259305.75
conscious hip hop	gangster rap	6	4121770.333333334
indie pop rap	southern hip hop	6	4923050.6
miami hip hop	underground hip hop	6	813544.6666666665
electro house	tropical house	6	6660187.75
dance pop	east coast hip hop	6	610485.0
gangster rap	underground hip hop	6	964792.6666666664
edm	hip hop	6	2033527.6
gangster rap	r&b	6	544215.0
dance pop	trap latino	6	3013475.75
gangster rap	philly rap	6	1129251.4
dance pop	house	6	6162578.25
house	post-teen pop	6	3337717.4
swedish pop	tropical house	6	1611574.833333333
edm	southern hip hop	6	1011689.3333333336
uk dance	uk pop	6	6865644.0
house	pop rap	6	1239700.4
house	rap	6	5006223.4
pop rap	progressive house	6	1239700.4
dance pop	k-pop boy group	5	770358.8
emo rap	latin	5	2822432.0
rap	reggaeton flow	5	977917.25
reggaeton flow	trap	5	977917.25
dance pop	new orleans rap	5	997090.4
hip pop	new orleans rap	5	411645.8
bmore	post-teen pop	5	3144258.2
ninja	post-teen pop	5	3144258.2
australian pop	edm	5	3297947.8
dfw rap	southern hip hop	5	8961892.6
canadian pop	r&b	5	3895833.4
dance pop	philly rap	5	356677.0
dance pop	underground hip hop	5	974033.2
edm	viral pop	5	2218140.4
electropop	viral pop	5	1946536.8
canadian pop	latin	5	6604844.0
latin hip hop	pop	5	2551132.0
latin	latin pop	5	2441643.0
latin pop	reggaeton	5	2441643.0
tropical	tropical	5	4633140.666666667
canadian hip hop	post-teen pop	5	5722332.4
afro dancehall	hip hop	5	2128256.0
afropop	hip hop	5	2128256.0
azonto	hip hop	5	2128256.0
hip hop	nigerian hip hop	5	2128256.0
hip hop	nigerian pop	5	2128256.0
azonto	pop rap	5	2128256.0
nigerian hip hop	pop rap	5	2128256.0
nigerian pop	pop rap	5	2128256.0
afro dancehall	rap	5	2128256.0
afropop	rap	5	2128256.0
azonto	rap	5	2128256.0
nigerian hip hop	rap	5	2128256.0
nigerian pop	rap	5	2128256.0
memphis hip hop	pop rap	5	4498666.2
memphis hip hop	rap	5	5394760.25
complextro	pop	5	7083139.0
german techno	pop	5	7083139.0
canadian pop	electro house	5	4261461.8
drill	pop rap	5	2373096.6
drill	southern hip hop	5	2786988.75
conscious hip hop	melodic rap	5	4934124.8
atl trap	pop	5	5602233.4
electropop	moombahton	5	2013724.6
downtempo	trap	5	1583086.75
electronic trap	rap	5	3357184.8
electronic trap	trap	5	1509236.0
canadian hip hop	electro house	5	7648132.0
moombahton	trap	5	2537694.5
toronto rap	tropical house	5	6252854.4
modern rock	pop	5	6055589.4
g funk	gangster rap	5	2805614.4
electropop	uk dance	5	1614768.8
conscious hip hop	urban contemporary	5	3409768.6
atl hip hop	urban contemporary	5	3985165.4
metropopolis	southern hip hop	5	503984.33333333326
alternative r&b	trap soul	5	4056439.5
r&b	r&b	5	636206.6666666665
rap	uk pop	5	4078308.6
indie r&b	trap	5	3590627.5
dance pop	modern alternative rock	5	5551291.0
modern alternative rock	pop	5	5551291.0
modern country rock	post-teen pop	5	8108380.2
g funk	post-teen pop	5	1260169.25
pop rap	uk funky	5	3497158.4
new orleans rap	southern hip hop	5	3152359.0
atl hip hop	emo rap	5	1282356.5
canadian hip hop	gangster rap	5	1334291.8
indietronica	southern hip hop	5	4249657.666666667
art pop	hip hop	5	3259305.75
art pop	trap	5	4103974.0
east coast hip hop	pop	5	3461597.75
hip hop	indie pop rap	5	4923050.6
indie pop rap	pop rap	5	6100642.0
emo rap	underground hip hop	5	938618.4
escape room	rap	5	391015.25
hip hop	latin	5	3691393.666666666
k-pop girl group	pop	5	2649564.5
hip hop	tropical house	5	2250338.0
dance pop	puerto rican pop	5	4940274.666666667
edm	latin	5	4226889.0
dance pop	metropopolis	5	880123.75
reggaeton	trap	5	3040440.666666666
electropop	uk pop	5	2787257.75
dirty south rap	east coast hip hop	5	742525.8
edm	swedish pop	5	1865120.8
electro house	uk pop	5	7870154.25
