source	target	weight	avg_streams
afrofuturismo brasileiro	dance pop	2	2508842.0
dance pop	r&b brasileiro	2	2508842.0
afrofuturismo brasileiro	pop rap	2	2508842.0
pop nacional	pop rap	2	2508842.0
pop rap	r&b brasileiro	2	2508842.0
r&b brasileiro	rap baiano	2	16979669.0
pop nacional	rap feminino nacional	2	21749747.5
brasilia hip hop	trap brasileiro	2	1796873.5
dance pop	uk dance	2	1080346.0
edm	uk pop	2	1474907.0
electro house	uk pop	2	1474907.0
house	uk pop	2	1474907.0
progressive house	uk pop	2	1474907.0
tropical house	uk pop	2	1474907.0
house	post-teen pop	2	1979462.0
canadian contemporary r&b	pop	2	1979462.0
post-teen pop	progressive house	2	1979462.0
post-teen pop	uk dance	2	1979462.0
r&b brasileiro	r&b brasileiro	2	6570539.0
dfw rap	pop	2	801956.0
dfw rap	southern hip hop	2	801956.0
melodic rap	southern hip hop	2	801956.0
rap	southern hip hop	2	801956.0
baile pop	r&b brasileiro	2	4626767.5
brazilian hip hop	indie curitibano	2	494979.0
brazilian hip hop	rap latina	2	494979.0
latin pop	tropical	2	9289005.5
funk bh	funk carioca	2	30965356.5
axe	funk das antigas	2	45315516.0
axe	pagode	2	1167203.0
baile pop	hip hop tuga	2	2404505.0
baile pop	mangue bit	2	2404505.0
dance pop	electronic trap	2	9192468.0
atl hip hop	dance pop	2	1051657.0
atl hip hop	pop	2	1051657.0
atl hip hop	post-teen pop	2	1051657.0
post-teen pop	trap	2	1051657.0
dance pop	melodic rap	2	1051657.0
melodic rap	post-teen pop	2	1051657.0
electropop	rap	2	549490.0
etherpop	rap	2	549490.0
indie poptimism	rap	2	549490.0
dance pop	puerto rican pop	2	13759226.0
dance pop	trap latino	2	13759226.0
brega romantico	forro	1	509004.0
cubaton	sertanejo universitario	1	735092.0
latin	sertanejo universitario	1	735092.0
latin hip hop	sertanejo universitario	1	735092.0
latin pop	sertanejo universitario	1	735092.0
sertanejo universitario	tropical	1	735092.0
atl trap	dfw rap	1	16201563.0
dfw rap	gangster rap	1	16201563.0
atl trap	melodic rap	1	16201563.0
gangster rap	melodic rap	1	16201563.0
atl trap	rap	1	16201563.0
gangster rap	rap	1	16201563.0
bachata	baile pop	1	2094930.0
bachata	funk carioca	1	2094930.0
bachata	funk das antigas	1	2094930.0
bachata	pagode baiano	1	2094930.0
detroit hip hop	funk das antigas	1	4929247.0
detroit hip hop	pagode baiano	1	4929247.0
afrofuturismo brasileiro	detroit hip hop	1	4929247.0
bass trap	detroit hip hop	1	4929247.0
detroit hip hop	electronic trap	1	4929247.0
detroit hip hop	pop nacional	1	4929247.0
brostep	electropop	1	494811.0
electropop	progressive electro house	1	494811.0
brostep	indie pop	1	494811.0
indie pop	pop	1	494811.0
indie pop	progressive electro house	1	494811.0
brostep	indie poptimism	1	494811.0
indie poptimism	pop	1	494811.0
indie poptimism	progressive electro house	1	494811.0
brostep	indietronica	1	494811.0
indietronica	pop	1	494811.0
indietronica	progressive electro house	1	494811.0
brostep	neo-synthpop	1	494811.0
neo-synthpop	pop	1	494811.0
neo-synthpop	progressive electro house	1	494811.0
brostep	shimmer pop	1	494811.0
pop	shimmer pop	1	494811.0
progressive electro house	shimmer pop	1	494811.0
samba reggae	sertanejo	1	30481232.0
baile pop	pernambuco alternative	1	19376057.0
pernambuco alternative	rap baiano	1	19376057.0
pernambuco alternative	trap brasileiro	1	19376057.0
brazilian edm	norwegian pop	1	28607397.0
electro house	norwegian pop	1	28607397.0
norwegian pop	pop nacional	1	28607397.0
brostep	funk das antigas	1	1607234.0
complextro	funk das antigas	1	1607234.0
electro	funk das antigas	1	1607234.0
brostep	pagode baiano	1	1607234.0
complextro	pagode baiano	1	1607234.0
electro	pagode baiano	1	1607234.0
funk das antigas	r&b	1	1607234.0
funk das antigas	southern hip hop	1	1607234.0
funk das antigas	trap soul	1	1607234.0
pagode baiano	r&b	1	1607234.0
pagode baiano	southern hip hop	1	1607234.0
pagode baiano	trap soul	1	1607234.0
brostep	funk ostentacao	1	1607234.0
complextro	funk ostentacao	1	1607234.0
electro	funk ostentacao	1	1607234.0
electro house	funk ostentacao	1	1607234.0
bass trap	funk ostentacao	1	1607234.0
electronic trap	funk ostentacao	1	1607234.0
funk ostentacao	hip hop	1	1607234.0
funk ostentacao	pop	1	1607234.0
funk ostentacao	pop rap	1	1607234.0
funk ostentacao	r&b	1	1607234.0
funk ostentacao	southern hip hop	1	1607234.0
funk ostentacao	trap	1	1607234.0
funk ostentacao	trap soul	1	1607234.0
bass trap	brostep	1	1607234.0
brostep	edm	1	1607234.0
brostep	electronic trap	1	1607234.0
bass trap	complextro	1	1607234.0
complextro	edm	1	1607234.0
complextro	electronic trap	1	1607234.0
bass trap	edm	1	1607234.0
edm	edm	1	1607234.0
edm	electronic trap	1	1607234.0
bass trap	electro	1	1607234.0
edm	electro	1	1607234.0
electro	electronic trap	1	1607234.0
bass trap	electro house	1	1607234.0
electro house	electronic trap	1	1607234.0
brostep	hip hop	1	1607234.0
brostep	pop rap	1	1607234.0
brostep	r&b	1	1607234.0
