artist_1	artist_2	count	song_ids
Halsey	Post Malone	2	['2C6WXnmZ66tHhHlnvwePiK', '59PYPDxTbqJpiGfyogPb5h']
Kehlani	Ty Dolla $ign	2	['7e4KQkp5ZR1gXCAalRjX6B', '6ZRuF2n1CQxyxxAAWsKJOy']
DaBaby	Post Malone	2	['0Xek5rqai2jcOWCYWJfVCF', '6UFEJuDXQMWhL5UH5f9fUR']
DJ Khaled	Lil Wayne	2	['6Dq8FZrvx9S28iyaKSwn9x', '7C0BHTRLmWUONc8OYjOPdW']
Ant Clemons	Kanye West	2	['24bnCCysWnbNRNUT4LpHcP', '454Epa1vrCGFddHXKyC1kb']
Blueface	G-Eazy	2	['2O8gSQ9z52tZSLJnuzjkcG', '4EnEGf9JzAJhF1XNY9DJcD']
Juice WRLD	Young Thug	2	['572BChNcXOIvtfn2TGmTKc', '5TnLXSd4h6G06Fbt2ApOpa']
Ed Sheeran	Justin Bieber	2	['3HVWdVOQ0ZA45FuZGSfvns', '0hVXuCcriWRGvwMV1r5Yn9']
Chance the Rapper	DJ Khaled	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
Chance the Rapper	Justin Bieber	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
Chance the Rapper	Quavo	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
DJ Khaled	Justin Bieber	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
DJ Khaled	Quavo	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
Justin Bieber	Quavo	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
Offset	Travis Scott	2	['7pMRoGLEJuFM2wl5pt0R99', '0FZ4Dmg8jJJAPJnvBIzD9z']
21 Savage	Metro Boomin	2	['0AluA5RNsa4Cx6XRhf2hWZ', '2Grb4G6t9VIqo6moKUloom']
Mustard	YG	2	['5duCElafuovM4ZSmkQL4hn', '3O7lxdQoe1aNWs93VSHsJg']
DaBaby	Offset	2	['7f1zjZG77S891Uv4O68yfk', '0W1ZfgXpC23RYQPDq7RM5I']
DaBaby	Trippie Redd	2	['3Kd6Wp3lG5HXMB2dlvuy7y', '6YfTl5YupXOQBKiJJLrxcw']
Lil Baby	Quality Control	2	['2nKYHpmwjLaEOXS3o7QMiz', '5MPPttjfGap2C6j6eKcO6J']
DJ Khaled	Lil Baby	2	['6xVhqLT40s5sVhepe9Mckc', '4U6ubKsTd8RBDP5tPPhh7I']
