artist_1	artist_2	count	song_ids
Kodak Black	Offset	2	['0FZ4Dmg8jJJAPJnvBIzD9z', '7l3E7lcozEodtVsSTCkcaA']
Lenny Tavárez	Paulo Londra	1	['3TnhQSRwT3AVMdXw5JPq0x']
Lil Baby	Meek Mill	1	['1Szfm2XAx3Kgl55dyl8sTU']
Drew Love	The Chainsmokers	1	['3pWcj8hxj3fsb9TDAcMpEl']
Eartha Kitt	Henri Rene & His Orchestra	1	['1foCxQtxBweJtZmdxhEHVO']
Camila Cabello	Daddy Yankee	1	['3whrwq4DtvucphBPUogRuJ']
Khalid	Normani	1	['45Egmo7icyopuzJN0oMEdk']
Alessia Cara	Zedd	1	['0I20rLT2MJDhcF96AjbNYo']
Gunna	Young Stoner Life Records	1	['0kCBorRrKZkSztd9m0QI3r']
Gunna	Young Thug	1	['0kCBorRrKZkSztd9m0QI3r']
Lil Baby	Young Stoner Life Records	1	['0kCBorRrKZkSztd9m0QI3r']
Lil Baby	Young Thug	1	['0kCBorRrKZkSztd9m0QI3r']
Young Stoner Life Records	Young Thug	1	['0kCBorRrKZkSztd9m0QI3r']
Bad Bunny	Casper Magico	1	['3V8UKqhEK5zBkBb6d6ub8i']
Bad Bunny	Darell	1	['3V8UKqhEK5zBkBb6d6ub8i']
Bad Bunny	Nicky Jam	1	['3V8UKqhEK5zBkBb6d6ub8i']
Bad Bunny	Nio Garcia	1	['3V8UKqhEK5zBkBb6d6ub8i']
Casper Magico	Darell	1	['3V8UKqhEK5zBkBb6d6ub8i']
Casper Magico	Nicky Jam	1	['3V8UKqhEK5zBkBb6d6ub8i']
Casper Magico	Nio Garcia	1	['3V8UKqhEK5zBkBb6d6ub8i']
Casper Magico	Ozuna	1	['3V8UKqhEK5zBkBb6d6ub8i']
Darell	Nicky Jam	1	['3V8UKqhEK5zBkBb6d6ub8i']
Darell	Nio Garcia	1	['3V8UKqhEK5zBkBb6d6ub8i']
Nicky Jam	Nio Garcia	1	['3V8UKqhEK5zBkBb6d6ub8i']
Nio Garcia	Ozuna	1	['3V8UKqhEK5zBkBb6d6ub8i']
Cardi B	Kehlani	1	['5DfWF0jqMgZDCiu9zJENTA']
Anuel AA	Becky G	1	['7dNwJbsT0sg1le5kVugGJb']
Anuel AA	DJ Luian	1	['7dNwJbsT0sg1le5kVugGJb']
Anuel AA	Mambo Kingz	1	['7dNwJbsT0sg1le5kVugGJb']
Anuel AA	Prince Royce	1	['7dNwJbsT0sg1le5kVugGJb']
